lat_values,lng_values,city,country,Temp,Humidity,Cloudiness,Wind Speed,Lat,Longitude
32.2282877396304,85.21852692015239,pokhara,np,48.07,81,8,2.26,28.23,83.98
-25.308104095107424,-68.97860323723125,diego de almagro,cl,67.42,67,0,3.78,-26.37,-70.05
14.304882423733233,-100.10246329964069,acapulco,mx,86,66,5,6.93,16.86,-99.89
-45.36393159881089,-48.59352606570923,mar del plata,ar,59,72,40,13.87,-38,-57.56
47.6651953783242,102.00503627051432,bulgan,mn,12.25,54,0,6.51,48.81,103.53
55.27033174234239,-125.95467379142406,burns lake,ca,48.25,76,0,2.82,54.23,-125.75
13.969994620635617,-82.67836876037987,puerto cabezas,ni,78.8,88,40,9.17,14.04,-83.39
33.94530570581475,57.7021965785805,tabas,ir,55.05,50,0,0.76,33.6,56.92
-9.229650229113076,48.98781057923111,ambilobe,mg,74.35,67,0,10.87,-13.2,49.05
13.112731797284837,1.3624984456770903,niamey,ne,80.6,15,12,6.93,13.51,2.11
-34.9345974540214,139.46620331333708,murray bridge,au,55.45,100,0,6.24,-35.12,139.27
52.33530954331175,-82.61554133892047,attawapiskat,ca,38.44,71,92,10.76,52.3,-81.62
9.123933255921514,-121.1010189642167,cabo san lucas,mx,90.63,46,5,3.36,22.89,-109.91
-6.8878335944883275,94.3571764429364,padang,id,79.71,100,68,2.77,-0.95,100.35
57.34622985215344,-16.039208997498775,hofn,is,46.68,91,0,10.76,64.25,-15.21
-14.471161847540927,-179.01571351954783,halalo,wf,30.2,100,75,3.36,60.21,24.65
55.71242076514531,-112.31767897615474,athabasca,ca,48.39,59,64,8.63,54.72,-113.29
52.02248642495411,154.99060051943167,oktyabrskiy,ru,14.91,70,32,2.82,54.48,53.47
69.5586384927397,166.36266947631628,bilibino,ru,-16.15,68,48,2.55,68.05,166.44
-16.3048719503837,-62.52884755444127,san javier,bo,89.6,59,75,13.87,-16.23,-62.43
11.339244694536532,-98.0206264942571,puerto escondido,mx,84.2,79,20,6.93,15.85,-97.07
-29.760657335634463,30.810534059061382,durban,za,63.6,100,92,21.68,-29.86,31.03
-3.3022720031385973,-69.26851444745395,sao paulo de olivenca,br,91.27,55,8,2.77,-3.38,-68.87
32.48119531183556,64.77275113749647,sangin,af,49.56,85,0,2.89,32.07,64.84
-18.921116883788045,146.4268283287687,ingham,au,73.14,100,0,5.57,-18.65,146.17
34.80925446413876,46.39013264173184,javanrud,ir,55.4,35,20,2.24,34.8,46.52
14.987775137407695,54.35464271507769,salalah,om,80.6,74,40,4.7,17.02,54.09
30.343722950222613,-21.045337774030514,los llanos de aridane,es,75.2,64,80,4.7,28.66,-17.92
22.46831590479671,51.00341382669882,abu samrah,qa,78.8,69,0,10.29,24.25,55.58
43.46676746221016,-134.5836280757598,port hardy,ca,44.6,100,75,2.24,50.7,-127.42
11.943779201249583,-63.72714216170942,la asuncion,ve,89.6,66,20,10.87,11.03,-63.86
-3.9569418810993113,83.8259156528128,hambantota,lk,78.99,100,32,6.4,6.12,81.12
-15.56981037151904,104.09771502283115,palabuhanratu,id,80.74,100,36,9.31,-6.95,106.49
-27.424275373720967,67.94638547723508,bambous virieux,mu,75.2,83,64,12.75,-20.34,57.76
-2.1653539175125474,-83.0712278950659,salinas,ec,73.4,83,90,11.41,-2.22,-80.97
33.760394415061356,21.71137621619451,darnah,ly,70.84,100,0,13.89,32.77,22.64
58.72472196073832,153.00660766879167,ola,ru,5,92,76,2.24,59.58,151.28
-34.690004797466145,87.40197160415767,geraldton,au,60.8,59,75,8.05,-28.77,114.6
33.22899960297467,-2.599766227843361,nador,ma,59.79,88,12,3.36,35.17,-2.93
-44.88591202512523,170.45502861242767,ranfurly,nz,52.12,61,0,3.6,-45.13,170.1
-13.046702438959201,146.58347572993551,port moresby,pg,75.2,88,75,1.21,-9.44,147.18
25.120822896431093,-37.071158153553256,ponta do sol,cv,77.64,100,0,13.4,17.2,-25.09
-21.535477379639488,-68.89869555726688,calama,cl,73.4,5,0,24.16,-22.47,-68.93
31.441281329399644,57.24955672848341,ravar,ir,47.35,43,0,3.38,31.27,56.81
-34.23716603369593,64.95786800083997,souillac,mu,75.2,83,64,12.75,-20.52,57.52
32.88394309656232,26.181713542500887,bardiyah,ly,68.14,100,68,16.69,31.76,25.09
64.85205677834503,145.3474253165968,artyk,ru,18.87,82,64,2.71,57.71,52.5
27.64574931665888,-8.194965098610112,tiznit,ma,53.47,36,0,1.88,29.58,-9.5
88.08107125025467,173.03533224783024,pevek,ru,5.73,100,36,8.75,69.7,170.31
9.392975022706054,-55.5169463517599,nieuw amsterdam,sr,87.8,66,40,9.17,5.88,-55.08
61.66908523148197,-106.41840982969218,la ronge,ca,35.6,74,90,4.7,55.1,-105.28
63.599213696030574,108.8886917034888,yerbogachen,ru,29.22,70,88,9.86,61.28,108.01
21.998966710183765,118.44392134309851,makung,tw,76.11,100,0,30.67,23.57,119.59
70.73973867655945,-3.332265501510875,klaksvik,fo,48.2,100,92,26.4,62.23,-6.59
31.064110675506583,-116.08546594940708,camalu,mx,81.55,34,0,4.12,30.85,-116.07
59.63086742167263,128.83377850155745,mokhsogollokh,ru,16.8,74,76,5.23,61.47,128.92
11.044615021507411,100.66024923965682,prachuap khiri khan,th,74.13,95,80,2.59,11.82,99.78
79.6365817235679,30.762601190278616,berlevag,no,35.83,100,0,21.92,70.86,29.09
10.93081798492993,94.83682541667878,port blair,in,82.23,100,0,5.28,11.67,92.75
29.492182288682173,44.18874600188582,buraydah,sa,73.4,27,0,3.36,26.33,43.98
5.887420091380193,41.58663402661821,ginir,et,62.29,88,88,1.81,7.13,40.7
72.4290133938911,-12.408080588265761,husavik,is,48.2,76,0,25.28,66.04,-17.34
-5.236149476248087,-59.661731613761134,novo aripuana,br,86.82,69,0,2.21,-5.12,-60.38
68.22864991362289,123.39483438365505,zhigansk,ru,16.44,82,76,4.79,66.77,123.37
56.24564703842162,48.112765469902314,suslonger,ru,26.6,86,40,6.71,56.32,48.25
31.66021451586441,34.7291626654733,qiryat gat,il,69.8,73,0,3.36,31.61,34.76
2.673561993851777,-23.062352569480282,bubaque,gw,84.2,79,0,3.36,11.28,-15.83
40.0900267549643,141.1663700819471,ichinohe,jp,39.2,100,40,5.82,40.21,141.3
-30.29654853267408,25.002393376692538,colesberg,za,47.22,41,0,13.06,-30.72,25.1
-35.401377452240645,-62.65904755831886,general pico,ar,74.89,54,0,5.01,-35.66,-63.76
-3.76219522039068,106.60902289745212,manggar,id,73.77,100,12,2.82,-2.88,108.27
17.644817363044424,152.21023922271786,kavieng,pg,81.19,100,48,8.14,-2.57,150.8
88.47316480317735,156.50213395626366,chokurdakh,ru,-3.68,64,44,8.93,70.63,147.92
24.39902919267135,-87.87730099929665,panaba,mx,85.15,52,80,5.06,21.28,-88.27
64.77480651429246,-177.47312383316682,egvekinot,ru,-7.33,73,24,2.55,66.32,-179.17
56.97596748402708,35.308977973725945,likhoslavl,ru,28.95,95,80,2.59,57.13,35.46
15.349903818257872,129.3768199402848,alugan,ph,76.47,100,20,3.49,12.22,125.48
53.92743313425757,-17.812369226312626,dingle,ie,52.89,100,12,8.52,52.14,-10.27
-21.013031210570716,93.22486548478429,labuhan,id,80.79,100,20,7.4,-6.88,112.21
-35.299137045489395,142.75769139898625,swan hill,au,62.74,62,8,6.13,-35.34,143.55
5.681554182371741,0.23617839919126027,tema,gh,77,88,20,3.36,5.67,-0.02
-29.20631240879166,7.714699125502619,luderitz,na,60.85,62,0,9.82,-26.65,15.16
-3.922545683399406,159.39025714410144,buala,sb,82.86,88,20,5.12,-8.14,159.59
6.176382814700915,123.51198456320338,bantogon,ph,68.91,84,0,1.03,6.53,124.03
23.493286038671613,-97.29133393999358,nuevo progreso,mx,82.72,87,0,5.06,23.17,-97.95
-14.76380794534191,139.72488678158447,alyangula,au,79.89,100,0,10.09,-13.85,136.42
-24.435396132125888,46.28624549331022,amboasary,mg,77,88,20,9.17,-25.03,46.38
23.664267069202978,106.79304285728182,bose,cn,65.8,93,56,1.88,23.9,106.61
22.32694323218398,-79.13190418755701,yaguajay,cu,76.02,98,80,8.86,22.33,-79.24
50.34802544697831,-102.06631764376084,esterhazy,ca,40.56,69,0,9.53,50.65,-102.08
15.824425058485318,23.421832727456746,kutum,sd,69.22,17,0,11.88,14.2,24.67
-23.007184686828012,33.01795713592011,chokwe,mz,64.5,100,92,18.1,-24.53,32.98
-17.252622149432028,-143.04210948076002,tautira,pf,84.2,70,20,16.11,-17.73,-149.15
-14.470008110095932,-30.424395608836875,maceio,br,78.8,74,40,11.41,-9.67,-35.74
17.387163409135795,6.397745617394179,agadez,ne,66.39,34,0,11.16,19.75,10.25
42.6135841796237,-3.8968173332652043,burgos,es,51.8,87,0,2.24,42.35,-3.7
-6.696405067286761,8.276664857518313,mayumba,ga,77.32,96,92,5.91,-3.43,10.66
52.584041235617576,-60.64086171435426,saint-augustin,ca,49.92,89,92,13.62,51.23,-58.65
3.14007538535634,91.47483567757331,banda aceh,id,73.32,100,76,1.25,5.56,95.32
11.545301022725397,-82.87379219989384,corn island,ni,81.24,100,92,1.77,12.17,-83.04
-33.43441567606776,40.242884864164665,richards bay,za,58.65,100,100,13.29,-28.78,32.04
57.41684535685337,-76.00760888908269,moose factory,ca,37.4,70,75,6.93,51.28,-80.63
26.788641827088668,68.14696472149029,naushahro firoz,pk,69.45,57,0,1.88,26.84,68.12
-32.222207378163624,-80.19096722780745,constitucion,cl,55.99,87,64,16.58,-35.33,-72.42
55.48447385068073,26.35509991512606,dukstas,lt,32.95,93,68,6.02,55.53,26.33
30.539146987929342,82.04839501986248,jumla,np,31.24,90,64,2.21,29.27,82.18
-14.560090333625297,31.84890441123332,katete,zm,83.13,30,36,12.95,-14.07,32.44
15.806008110349282,28.77016285882894,bara,sd,84.2,23,0,3.36,13.18,30.22
58.60367447697763,-5.471149089382351,ullapool,gb,51.85,100,76,26.37,57.9,-5.16
-38.70928673254482,156.16830550798244,ulladulla,au,57.2,100,12,5.82,-35.35,150.47
28.861233639610617,-5.747427465175406,tarudant,ma,73.4,31,0,9.17,30.47,-8.88
63.52153865034148,91.20898026674882,teya,ru,27.78,74,88,6.85,60.38,92.63
15.503305490297606,119.69199525647059,palauig,ph,73.23,100,24,2.26,15.44,119.9
72.7142795607866,12.59904922242282,gravdal,no,41,93,75,8.05,68.12,13.5
46.51157216238005,-57.41918567627242,burgeo,ca,50.55,99,92,16.31,47.62,-57.62
-1.438497330849529,144.12106319242918,wewak,pg,73.99,100,88,3,-3.55,143.63
45.294381164074025,36.36398926933663,pryozerne,ua,59.37,100,48,17.65,45.27,36.33
-31.35431043577306,25.2801822076554,middelburg,za,47.31,95,92,16.42,-25.78,29.46
21.136877261551703,63.20827649464911,sur,om,79.44,100,0,1.7,22.57,59.53
16.039230518762594,-110.18832028798178,tomatlan,mx,90.96,42,0,5.01,19.93,-105.25
-17.344051672112997,168.87811351031513,vila,vu,78.67,100,32,12.28,-17.73,168.32
-11.781624533132387,152.8160206667461,samarai,pg,80.25,100,80,5.5,-10.62,150.67
65.43357231514617,28.107422960049178,kuusamo,fi,30.2,86,90,9.17,65.97,29.18
0.13208424380350436,-37.00731622045424,trairi,br,79.89,100,0,19.89,-3.28,-39.27
-22.445870827846292,52.23176090409666,saint-leu,re,71.6,64,0,4.7,-21.15,55.28
6.756544274542591,83.71189640332761,kalmunai,lk,71.88,100,88,3.49,7.42,81.82
8.86704779027518,-63.36853148387797,ciudad bolivar,ve,87.9,71,12,7.81,8.12,-63.55
23.158455155872602,114.6310530387646,pingshan,cn,65.62,100,0,10.27,22.99,114.71
49.169930558065516,55.72979943948212,shubarkuduk,kz,27.1,93,76,12.55,49.14,56.49
-19.981984200990723,66.83637255282187,grand river south east,mu,75.2,83,64,12.75,-20.29,57.78
0.33871605928844417,108.63917168499728,sungairaya,id,77.1,90,36,1.25,0.7,108.9
44.17957181017164,-76.73135939924585,napanee,ca,56.34,58,75,9.17,44.25,-76.95
-8.412941487428654,-28.01049665199477,olinda,br,80.6,69,75,10.29,-8.01,-34.86
2.870493773924622,-58.98374012742566,lethem,gy,89.79,57,12,5.84,3.38,-59.8
-5.956551702641704,-61.79717677444701,manicore,br,85.69,72,0,2.26,-5.81,-61.3
38.6530306940289,-90.8042086927125,lake saint louis,us,44.94,48,75,16.11,38.8,-90.79
-1.8074431001374052,112.74529694795416,sampit,id,71.97,97,8,3.11,-2.53,112.95
27.08299295362211,49.7374994743798,safwah,sa,77.16,60,0,3.38,26.65,49.95
0.07790414163670789,-71.8067406795192,miraflores,co,87.04,63,8,1.59,1.34,-71.95
35.96135536438456,129.92396234548607,nagato,jp,65.05,72,75,10.29,34.38,131.2
61.189421726236844,-6.51212481030899,vagur,fo,50.37,98,88,41.58,61.47,-6.81
39.19252268190374,8.997796101304857,capoterra,it,68,82,20,17.22,39.18,8.97
25.90979845096649,-14.464426719636464,aguimes,es,78.8,26,36,8.05,27.91,-15.45
-8.987569651816301,-70.59267019929845,tarauaca,br,91.59,55,36,4.27,-8.16,-70.77
69.8168020109201,31.853440170728987,pechenga,ru,33.8,86,75,14.99,69.53,31.17
-3.425854826846347,175.37175321254523,ijaki,ki,30.2,92,90,8.05,61.5,23.75
48.30627369599429,-76.99381925813046,senneterre,ca,37.4,74,75,3.36,48.38,-77.23
38.347730504760534,-48.560241280654765,torbay,ca,45.14,87,90,8.05,47.67,-52.73
-38.92403721431763,165.79657196256284,hokitika,nz,56.8,84,0,3.11,-42.72,170.97
49.15386442344618,-56.34978073136881,springdale,ca,51.85,86,8,9.42,49.5,-56.06
16.27914881131069,-52.68879107240886,bathsheba,bb,86,79,40,11.41,13.22,-59.52
-0.5292108461470661,1.1760141365728316,mumford,gh,79.35,87,12,7.4,5.26,-0.76
-7.59622307544312,-67.70061697985776,pauini,br,83.49,85,8,2.77,-7.71,-66.98
7.78897010642315,-84.12777433116484,buenos aires,cr,77.28,91,88,3.27,9.17,-83.33
40.017942043969725,114.60685734458895,xuanhua,cn,36.37,83,88,7.4,40.61,115.04
-4.094573213558718,135.8080550803985,nabire,id,66.48,95,20,1.99,-3.37,135.48
54.968547634493405,-117.37409770943306,valleyview,ca,56.44,70,20,10.04,55.07,-117.29
72.4670292657668,-54.040907046076796,upernavik,gl,29.76,100,88,8.93,72.79,-56.15
-17.20377382901475,73.70522750792966,quatre cocos,mu,75.2,83,64,12.75,-20.21,57.76
21.601271818288424,-113.6697883098199,todos santos,mx,91.4,33,5,5.82,23.45,-110.22
65.57318017182845,3.7785011020331467,roald,no,45.79,93,75,36.91,62.58,6.13
56.41937827551277,104.41445190292671,khrebtovaya,ru,26.29,75,80,7.02,56.7,104.25
10.094552903031598,-1.523443868344657,savelugu,gh,80.29,45,0,3.56,9.62,-0.83
14.236400616907261,120.75444159919152,tulay,ph,80.6,100,40,2.24,14.27,120.77
22.473539565903224,64.51273451110447,ormara,pk,76.83,80,0,11.1,25.21,64.64
-17.63162784352474,138.69295776341227,mount isa,au,80.6,47,75,6.93,-20.73,139.5
34.18765088415576,19.724693260622786,tukrah,ly,68.73,92,100,9.37,32.53,20.58
33.75200212913174,-120.33707270175583,isla vista,us,74.55,53,1,10.29,34.41,-119.86
22.603400699606254,140.33368370177703,shingu,jp,68.28,100,92,24.07,33.73,135.98
2.702760831213652,-76.87929300128809,villa rica,co,62.7,92,92,3,2.51,-76.84
-11.304540265739817,18.414227968890486,camacupa,ao,66.52,69,76,5.06,-12.02,17.48
39.954556045746216,102.83707673594978,jinchang,cn,28.09,88,80,3.71,38.5,102.17
14.33741391974398,-79.09667631203668,san andres,co,84.2,70,75,6.93,12.58,-81.7
4.979636192325472,49.8541809244729,hobyo,so,74.31,92,0,6.24,5.35,48.53
52.38886889635606,-121.84117272761634,williams lake,ca,51.8,40,40,8.05,52.14,-122.14
-57.2010538659118,178.73374630617263,dunedin,nz,52.84,79,0,3.78,-45.87,170.5
26.100264710386057,-72.21811366806577,cockburn town,bs,80.07,100,44,17.69,24.03,-74.52
33.81259721795618,150.8472655520747,hasaki,jp,53.82,100,75,8.05,35.73,140.83
63.70315747991816,103.63677488426424,tura,ru,25.17,74,92,7.58,64.28,100.25
49.92405591171183,-132.3080211978397,prince rupert,ca,50,81,75,1.36,54.32,-130.32
32.97922304897011,117.08336298156121,huaiyuan,cn,47.22,90,0,2.89,32.96,117.17
-40.26643492471888,-73.9752022940345,valdivia,cl,60.8,55,75,9.17,-39.81,-73.25
-23.152802583622275,9.263772438927987,henties bay,na,55.72,100,0,3.6,-22.12,14.28
-11.796136965712094,53.405972037333186,sambava,mg,77.59,100,0,10.87,-14.27,50.17
37.01684653174753,68.63513494775088,dusti,tj,45.55,85,24,2.89,37.35,68.66
7.197915796231939,-29.788454457127386,sao filipe,cv,79.84,95,0,11.65,14.9,-24.5
38.31186942944845,141.01971192295417,shiogama,jp,53.6,100,75,3.36,38.32,141.03
14.092618018737838,12.635123556917222,diffa,ne,74.44,36,64,5.12,13.32,12.61
-15.822254704908886,64.3373316705387,grand gaube,mu,75.2,83,40,11.41,-20.01,57.66
68.11086641607861,115.50741818370619,udachnyy,ru,7.44,80,56,3.38,66.42,112.4
12.959901540270508,112.02943996607286,tuy hoa,vn,74.31,100,92,12.28,13.08,109.3
49.936873278512195,-135.88216457299762,ketchikan,us,50,81,90,8.05,55.34,-131.65
14.379566442744931,18.333544948567436,ati,td,83.76,16,56,12.1,13.22,18.34
45.15809280537795,37.04358541130679,vyshestebliyevskaya,ru,57.2,82,36,11.18,45.2,37.02
18.042041488222367,47.49788650336362,najran,sa,68,28,0,3.22,17.49,44.13
53.405732584998475,-107.69956315901953,north battleford,ca,41,60,1,4.7,52.78,-108.28
7.14240599528128,35.834558186844276,mizan teferi,et,60.94,91,20,1.77,6.98,35.58
-12.971558673575984,-90.12724778825331,pimentel,pe,69.8,73,75,17.22,-6.84,-79.93
55.62366135470964,50.12193068284759,rybnaya sloboda,ru,13.29,88,0,3.04,55.46,50.14
9.221462631326688,6.382353167163274,bida,ng,77.32,57,44,4.83,9.08,6.02
62.43623201808987,48.120493977091485,urdoma,ru,19.95,91,68,4.79,61.75,48.54
-50.388914689780485,-52.90604250665443,necochea,ar,57.39,98,8,8.93,-38.55,-58.74
55.47965338987035,131.9976927772501,tokur,ru,27.64,85,80,5.5,53.13,132.9
59.73678280954002,51.35755554207435,dubrovka,ru,39.3,95,76,3,53.69,33.51
-20.97320603196424,-55.60944138823416,nioaque,br,83.44,65,32,6.35,-21.14,-55.83
46.0515568226962,105.81215518762701,mandalgovi,mn,14.28,59,0,8.75,45.76,106.27
57.200855232775154,10.390006305755946,dronninglund,dk,52.35,83,76,23.47,57.16,10.29
-37.56920829732017,-70.21763891068142,coihueco,cl,71.6,43,0,6.93,-36.62,-71.83
68.38148377435093,-164.01875968516563,nome,us,30.2,100,90,3.33,64.5,-165.41
-2.2777347324970947,130.2952181418463,sorong,id,77.05,100,76,4.5,-0.88,131.25
-1.3411841976215015,31.28091970261798,kyaka,tz,62.61,91,0,2.89,-1.25,31.42
63.51628997858279,62.56346172206554,agirish,ru,21.93,88,44,4.9,61.92,63.02
8.650184187808819,149.2900340336218,lorengau,pg,82.4,78,75,6.93,-2.02,147.27
38.453943237795755,135.02478721229147,wajima,jp,55.5,97,92,2.89,37.4,136.9
72.85887344156455,67.87164807217536,aksarka,ru,19.23,91,88,3.38,66.56,67.8
34.00684565570532,-79.5341919909247,florence,us,68.81,43,20,17.22,34.8,-87.68
3.799513724918768,125.5346963427034,sarangani,ph,83.85,100,8,11.39,5.4,125.46
88.08676079825088,39.607877332075674,tumannyy,ru,32.95,87,76,13.96,69.16,35.15
16.260138800740748,67.79813777197563,veraval,in,77.37,89,0,4.61,20.9,70.37
20.04728546826057,-85.39679728106398,cozumel,mx,80.6,65,40,10.29,20.51,-86.95
27.40540438456155,88.1490727299298,gezing,in,56.44,92,0,2.1,27.17,88.35
11.598246717848752,31.415455851965476,abu jubayhah,sd,76.47,60,0,6.73,11.46,31.23
73.87893652303373,154.6212958781848,srednekolymsk,ru,-5.98,71,68,3.04,67.45,153.68
6.920492570026923,-45.887340560688585,saint-georges,gf,87.8,58,40,10.29,3.9,-51.8
2.941614502173664,-71.8330994089239,mapiripan,co,88.75,55,44,4.12,2.89,-72.13
54.533339685691374,176.49812381662474,beringovskiy,ru,19.72,100,12,18.14,63.05,179.32
-8.435885656412594,25.240762558403276,kamina,cd,65.13,95,64,2.82,-8.74,24.99
33.1052589803201,71.15429088491919,lachi,pk,52.57,80,0,4.5,33.38,71.34
66.41610830449343,21.490957898380742,boden,se,37.4,93,0,5.82,65.83,21.69
-11.207173724825736,131.55902445238138,nguiu,au,78.8,83,20,3.36,-12.38,130.85
60.10823722746676,148.92597957257,ust-omchug,ru,-6.07,65,76,2.33,61.15,149.63
25.69782753060005,126.78245149381212,itoman,jp,77,94,75,32.21,26.12,127.67
-17.722473375083467,132.82430827983092,katherine,au,80.6,78,32,5.82,-14.47,132.27
16.96827161710138,-12.448999126696947,maghama,mr,84.39,64,0,2.48,15.26,-12.87
45.170848210410185,-76.26000724418968,almonte,ca,49.06,61,75,6.93,45.23,-76.2
-35.14129190792363,-50.74565910047829,santa vitoria do palmar,br,64.5,94,92,15.3,-33.52,-53.37
50.211818680780624,23.46221646814172,tomaszow lubelski,pl,45.51,97,92,9.75,50.45,23.42
65.40491986556509,59.026014397572936,synya,ru,20.85,88,92,2.55,65.37,58.04
60.00577363196672,154.1235160895319,talaya,ru,-13.27,56,8,3.04,61.38,152.75
29.762344294486695,85.66522645512362,kathmandu,np,59,93,75,2.24,27.72,85.32
24.458221955807815,54.984605495260496,abu dhabi,ae,85.05,62,0,6.93,24.47,54.37
22.281743098925432,-119.37694689626169,guerrero negro,mx,76.74,60,0,9.6,27.98,-114.06
34.79460627007087,41.89269723433998,rawah,iq,62.34,55,76,3.78,34.48,41.91
24.71240413542739,-108.95355964977867,guamuchil,mx,94.47,36,0,8.3,25.47,-108.1
30.524120952442317,-105.87677247491665,ahumada,mx,70.8,19,0,8.81,30.62,-106.52
36.56136413666803,150.73733044240504,nemuro,jp,49.92,100,0,7.4,43.32,145.57
37.25606714020638,116.72867594232258,dezhou,cn,51.9,88,0,9.26,37.45,116.29
30.288872906976138,-105.36526312337243,ojinaga,mx,65.8,18,0,10.04,29.57,-104.42
61.05965894620431,73.07046289096661,barsovo,ru,26.6,92,75,8.95,61.17,73.17
59.79991853530791,38.32838761339059,kuzino,ru,15.9,81,92,2.71,57.02,59.44
-18.142945223958677,18.59978769503138,rundu,na,70.3,42,0,4.5,-17.93,19.77
52.7470435494767,-104.40798465966806,melfort,ca,35.6,98,90,3.36,52.87,-104.62
-5.7895561000996025,-85.41160588691044,talara,pe,75.2,64,0,14.99,-4.58,-81.27
62.61706663560577,104.21316644494448,vanavara,ru,27.42,72,88,8.25,60.34,102.28
29.276991205304356,55.28127257486469,sirjan,ir,45.06,48,0,2.37,29.45,55.68
-17.44899563023762,-46.23488341871692,joao pinheiro,br,87.72,35,68,3.49,-17.74,-46.17
9.5348858449549,-43.68372404867421,cayenne,gf,84.2,74,20,8.05,4.93,-52.33
24.876198943039185,-7.304734813951541,taoudenni,ml,77.5,19,0,11.61,22.68,-3.98
48.72380808100996,138.7168642820114,vysokogornyy,ru,32.01,58,0,5.73,50.12,139.15
17.14853836451958,-96.70278845461598,huayapam,mx,80.6,34,75,10.29,17.1,-96.67
55.42279668742003,102.29477261071207,bratsk,ru,23,100,90,8.95,56.13,101.61
31.568217504773443,91.14779664871196,lasa,cn,45.86,69,40,6.93,46.62,10.7
35.673879586597124,37.64748836886574,aleppo,sy,54.87,53,0,2.71,36.2,37.16
4.335311406313153,46.01295321029542,mahadday weyne,so,72.78,88,0,8.52,2.97,45.53
15.388130880202809,19.43715559142794,biltine,td,75.66,22,32,8.75,14.53,20.92
-28.12696921081531,-32.88702582210203,sao joao da barra,br,78.8,69,0,20.8,-21.64,-41.05
54.50424543443103,127.21691533326327,zeya,ru,37.99,98,92,5.39,53.75,127.27
49.942980745195456,-65.58645668097668,sept-iles,ca,42.8,93,75,16.11,50.2,-66.38
43.54818100283211,36.49430826040182,abrau-dyurso,ru,57.2,82,80,11.18,44.69,37.59
-22.642916590362887,-64.6455475519007,bermejo,bo,72.69,74,80,4.72,-22.65,-64.37
14.204179125111551,108.35905406241704,kon tum,vn,64.09,83,0,5.23,14.35,108
40.23683250834148,135.0799346304509,preobrazheniye,ru,37.68,92,64,1.1,42.9,133.91
50.79616367494111,83.24254426259273,charyshskoye,ru,11.22,62,0,2.55,51.4,83.56
-43.40642986074761,23.363956860815307,plettenberg bay,za,58.24,100,12,16.08,-34.05,23.37
43.92401356016768,58.2415439420576,kegayli,uz,46.4,61,0,11.41,42.78,59.61
-7.699069926057163,-34.55043134837942,itamaraca,br,79.34,69,75,10.29,-7.75,-34.83
-5.349750190496309,-76.32484638914919,yurimaguas,pe,80.6,83,40,5.82,-5.9,-76.08
20.163304047134787,-68.62141010308164,samana,do,83.23,79,75,6.93,19.21,-69.34
70.86865705807264,31.985146244046348,vardo,no,33.12,100,75,18.34,70.37,31.11
68.93578625036514,-63.53498907271408,pangnirtung,ca,19.4,73,20,2.24,66.15,-65.71
65.27148643647254,132.35510694010253,verkhoyansk,ru,4.38,84,36,5.01,67.54,133.38
-5.865912996453787,124.52015231319433,katobu,id,78.85,100,0,2.89,-4.83,122.72
65.85098527163743,24.340911156020013,tornio,fi,41,93,90,11.41,65.85,24.13
61.8746283712166,52.23536804473676,kortkeros,ru,23,92,40,4.47,61.81,51.58
-46.82361079667603,174.82349888133052,lincoln,nz,57.2,76,0,11.41,-43.65,172.48
-14.815889969065822,128.5933259210779,kununurra,au,78.8,88,0,7.25,-15.77,128.73
26.285756106473613,-123.20269565530984,san quintin,mx,81.55,34,0,4.12,30.48,-115.95
57.326040529266805,41.361486107275084,privolzhsk,ru,23.59,86,44,9.31,57.38,41.29
44.90432635144796,132.21729131426292,kamen-rybolov,ru,48.39,91,44,12.44,44.75,132.04
-21.91329505197686,146.31054139852375,moranbah,au,68.77,64,0,5.84,-22,148.05
11.157799194719772,133.92704574878928,meyungs,pw,77.81,83,75,3.36,7.34,134.47
-7.0749534657977335,-171.9487915601147,saleaula,ws,,,,,,
47.67630772974465,139.7083045455812,mayskiy,ru,50,93,75,8.95,47.69,40.1
49.42243570347674,146.16393249866042,vostok,ru,22.15,69,8,2.77,46.49,135.88
26.880294399513545,100.05387919192555,dali,cn,39.84,100,0,2.55,25.7,100.18
83.04017867470603,29.928589663455455,mehamn,no,38.59,80,90,10.29,71.04,27.85
-12.034125023844254,-68.50392979942458,puerto maldonado,pe,84.2,79,40,2.24,-12.6,-69.18
16.99401053380923,72.56019737830047,ratnagiri,in,78.49,100,0,5.23,16.98,73.3
37.197251106340374,-77.70121075348382,colonial heights,us,68.31,42,1,3.36,37.27,-77.41
-4.636728173267002,47.756621346154844,kismayo,so,79.17,100,24,9.82,-0.36,42.55
30.45160147961812,60.82300258391368,zabol,ir,60.8,25,0,4.7,31.03,61.5
-21.573170485835533,36.032401863535455,beira,mz,78.8,83,75,23.04,-19.84,34.84
36.37970435527322,137.37940662403423,takayama,jp,41.64,94,92,2.89,36.13,137.25
37.89186499201291,68.31950577007154,garavuti,tj,41.55,84,44,3,37.57,68.45
57.973376833488885,-118.77682757969376,high level,ca,39.2,80,90,8.05,58.52,-117.14
43.3995991091316,-99.77140189186517,pierre,us,44.6,22,1,11.41,44.37,-100.35
3.000222246873321,38.92949187758862,moyale,ke,64.86,95,0,5.23,3.52,39.06
63.011394376260995,16.45814886466499,timra,se,39.97,86,92,4.7,62.49,17.33
-5.7906408821053645,32.74287935924613,sikonge,tz,71.6,83,20,5.82,-5.63,32.77
